gamme acceleration : +-param[0]g ;    frequence echantillonnage : param[1]Hz
t(s);Ax(m/s2);Ay(m/s2);Az(m/s2);F(Hz);TF(Ax);TF(Ay);TF(Az)
1,44;-0,13916015625;-0,001953125;-0,626953125;;;;
1,445;-0,19384765625;-0,05859375;-0,66259765625;;;;
1,45;-0,25439453125;-0,072265625;-0,6455078125;;;;
1,455;-0,34326171875;-0,12060546875;-0,6142578125;;;;
1,46;-0,494140625;-0,22314453125;-0,62451171875;;;;
1,465;-0,67578125;-0,34033203125;-0,63916015625;;;;
1,47;-0,8720703125;-0,47265625;-0,66015625;;;;
1,475;-1,0;-0,59228515625;-0,70361328125;;;;
1,48;-1,0;-0,63232421875;-0,732421875;;;;
1,485;-1,0;-0,609375;-0,7509765625;;;;
1,49;-1,0;-0,515625;-0,73486328125;;;;
1,495;-0,8798828125;-0,37158203125;-0,71240234375;;;;
1,5;-0,5205078125;0,04296875;-0,60986328125;;;;
1,505;-0,29345703125;0,23583984375;-0,5947265625;;;;
1,51;-0,068359375;0,3271484375;-0,615234375;;;;
1,515;0,1474609375;0,4453125;-0,6572265625;;;;
1,52;0,34765625;0,47802734375;-0,712890625;;;;
1,525;0,54833984375;0,53173828125;-0,6953125;;;;
1,53;0,728515625;0,48583984375;-0,7578125;;;;
1,535;0,88427734375;0,47021484375;-0,77392578125;;;;
1,54;0,97021484375;0,53466796875;-0,73291015625;;;;
1,545;0,99951171875;0,578125;-0,65185546875;;;;
1,55;0,99951171875;0,583984375;-0,58251953125;;;;
1,555;0,94091796875;0,59521484375;-0,53173828125;;;;
1,56;0,7880859375;0,57861328125;-0,46728515625;;;;
1,565;0,5771484375;0,52734375;-0,43798828125;;;;
1,57;0,376953125;0,44873046875;-0,43798828125;;;;
1,575;0,212890625;0,3515625;-0,46533203125;;;;
1,58;0,0771484375;0,255859375;-0,51025390625;;;;
1,585;-0,01904296875;0,17333984375;-0,5712890625;;;;
1,59;-0,07421875;0,10693359375;-0,63232421875;;;;
1,595;-0,13720703125;0,05615234375;-0,671875;;;;
1,6;-0,37548828125;-0,1376953125;-0,67529296875;;;;
1,605;-0,56103515625;-0,326171875;-0,71826171875;;;;
1,61;-0,78125;-0,5048828125;-0,765625;;;;
1,615;-0,95751953125;-0,65625;-0,82373046875;;;;
1,62;-1,0;-0,73388671875;-0,8525390625;;;;
1,625;-1,0;-0,728515625;-0,86083984375;;;;
1,63;-1,0;-0,68017578125;-0,8525390625;;;;
1,635;-0,95703125;-0,55908203125;-0,8203125;;;;
1,64;-0,81884765625;-0,39013671875;-0,77978515625;;;;
1,645;-0,677734375;-0,181640625;-0,73095703125;;;;
1,65;-0,49658203125;0,05615234375;-0,6787109375;;;;
1,655;-0,314453125;0,23388671875;-0,65869140625;;;;
1,66;-0,11572265625;0,34375;-0,68408203125;;;;
1,665;0,1171875;0,41796875;-0,71923828125;;;;
1,67;0,36865234375;0,45458984375;-0,74658203125;;;;
1,675;0,58740234375;0,62646484375;-0,658203125;;;;
1,68;0,83154296875;0,54052734375;-0,73828125;;;;
1,685;0,99951171875;0,5546875;-0,73291015625;;;;
1,69;0,99951171875;0,76513671875;-0,6064453125;;;;
1,695;0,99951171875;0,84326171875;-0,53369140625;;;;
1,7;0,99951171875;0,74658203125;-0,43994140625;;;;
1,705;0,857421875;0,68896484375;-0,38720703125;;;;
1,71;0,61376953125;0,5859375;-0,384765625;;;;
1,715;0,373046875;0,46630859375;-0,412109375;;;;
1,72;0,17236328125;0,35546875;-0,462890625;;;;
1,725;0,029296875;0,2412109375;-0,52001953125;;;;
1,73;-0,0703125;0,109375;-0,595703125;;;;
1,735;-0,13427734375;0,06201171875;-0,64892578125;;;;
1,74;-0,189453125;-0,00390625;-0,68603515625;;;;
1,745;-0,26611328125;-0,0595703125;-0,685546875;;;;
1,75;-0,39892578125;-0,19970703125;-0,6748046875;;;;
1,755;-0,603515625;-0,341796875;-0,7041015625;;;;
1,76;-0,80419921875;-0,48876953125;-0,75390625;;;;
1,765;-0,9765625;-0,64501953125;-0,8095703125;;;;
1,77;-1,0;-0,75048828125;-0,85498046875;;;;
1,775;-1,0;-0,751953125;-0,8681640625;;;;
1,78;-1,0;-0,7265625;-0,88720703125;;;;
1,785;-1,0;-0,62890625;-0,89111328125;;;;
1,79;-0,91015625;-0,4453125;-0,8447265625;;;;
1,795;-0,7431640625;-0,18701171875;-0,7578125;;;;
1,8;-0,33837890625;0,23583984375;-0,67919921875;;;;
1,805;-0,12109375;0,36474609375;-0,71142578125;;;;
1,81;0,1005859375;0,44970703125;-0,73193359375;;;;
1,815;0,28857421875;0,57763671875;-0,75634765625;;;;
1,82;0,54638671875;0,568359375;-0,80908203125;;;;
1,825;0,81201171875;0,552734375;-0,8203125;;;;
1,83;0,98095703125;0,62158203125;-0,7822265625;;;;
1,835;0,99951171875;0,77783203125;-0,66259765625;;;;
1,84;0,99951171875;0,80615234375;-0,55908203125;;;;
1,845;0,99951171875;0,72216796875;-0,515625;;;;
1,85;0,99951171875;0,70458984375;-0,43017578125;;;;
1,855;0,91357421875;0,708984375;-0,35986328125;;;;
1,86;0,716796875;0,6591796875;-0,33203125;;;;
1,865;0,509765625;0,5693359375;-0,35498046875;;;;
1,87;0,3232421875;0,484375;-0,39892578125;;;;
1,875;0,16796875;0,3779296875;-0,46142578125;;;;
1,88;0,05029296875;0,26806640625;-0,53759765625;;;;
1,885;-0,03759765625;0,2294921875;-0,59326171875;;;;
1,89;-0,083984375;0,201171875;-0,650390625;;;;
1,895;-0,12841796875;0,12646484375;-0,71533203125;;;;
1,9;-0,35009765625;-0,103515625;-0,76904296875;;;;
1,905;-0,5634765625;-0,29638671875;-0,77587890625;;;;
1,91;-0,7890625;-0,5234375;-0,80712890625;;;;
1,915;-0,9990234375;-0,7041015625;-0,83447265625;;;;
1,92;-1,0;-0,72998046875;-0,82470703125;;;;
1,925;-1,0;-0,70947265625;-0,79345703125;;;;
1,93;-1,0;-0,72265625;-0,83642578125;;;;
1,935;-1,0;-0,6767578125;-0,8876953125;;;;
1,94;-1,0;-0,48828125;-0,83447265625;;;;
1,945;-0,853515625;-0,23828125;-0,78466796875;;;;
1,95;-0,6640625;-0,0078125;-0,7607421875;;;;
1,955;-0,44775390625;0,14892578125;-0,74853515625;;;;
